beat,position,pitch,duration,program
200,3,50,3,6
200,6,52,3,6
200,9,49,3,6
201,0,50,3,6
201,3,52,3,6
201,6,54,3,6
201,9,52,3,6
202,0,54,3,6
202,3,46,3,6
202,6,43,3,6
202,9,46,3,6
203,0,47,6,6
203,6,47,3,6
203,9,54,6,6
204,3,42,3,6
204,6,47,3,6
204,9,49,3,6
205,0,50,3,6
205,3,47,3,6
205,6,49,3,6
205,9,50,3,6
206,0,52,9,6
207,6,57,9,6
209,0,50,9,6
210,6,55,9,6
212,0,49,3,6
212,3,50,3,6
212,6,52,3,6
212,9,49,3,6
213,0,50,3,6
213,3,52,3,6
213,6,54,3,6
213,9,52,3,6
214,0,54,3,6
214,3,46,3,6
214,6,43,3,6
214,9,46,3,6
215,0,47,6,6
215,6,47,3,6
215,9,54,6,6
216,3,42,3,6
216,6,47,36,6
