beat,position,pitch,duration,program
113,4,79,2,40
113,6,78,2,40
113,8,73,1,40
113,9,74,1,40
113,10,70,2,40
114,0,71,2,40
114,2,75,1,40
114,3,78,1,40
114,4,81,2,40
114,6,80,2,40
114,8,75,1,40
114,9,76,1,40
114,10,70,2,40
115,0,71,2,40
115,2,75,1,40
115,3,78,1,40
115,4,81,2,40
115,6,80,2,40
115,8,76,1,40
115,9,75,1,40
115,10,76,2,40
116,0,73,2,40
116,2,76,1,40
116,3,69,1,40
116,4,73,2,40
116,6,78,2,40
116,8,74,1,40
116,9,73,1,40
116,10,74,2,40
117,0,71,2,40
117,2,74,1,40
117,3,68,1,40
117,4,71,2,40
117,6,64,2,40
117,8,73,1,40
117,9,71,1,40
117,10,73,2,40
118,0,69,2,40
118,2,73,1,40
118,3,66,1,40
118,4,69,2,40
118,6,62,2,40
118,8,71,1,40
118,9,69,1,40
118,10,71,2,40
119,0,68,2,40
119,2,71,1,40
119,3,64,1,40
119,4,68,2,40
119,6,61,6,40
120,0,69,3,40
120,3,73,3,40
120,6,74,3,40
120,9,66,3,40
121,0,68,3,40
121,3,71,3,40
121,6,73,3,40
121,9,64,3,40
122,0,66,3,40
122,3,69,3,40
122,6,71,3,40
122,9,62,3,40
123,0,64,3,40
123,3,68,3,40
123,8,69,1,40
123,9,73,1,40
123,10,76,2,40
124,0,78,2,40
124,2,74,1,40
124,3,71,1,40
124,4,80,2,40
124,6,81,2,40
124,8,76,1,40
124,9,73,1,40
124,10,69,2,40
125,0,78,2,40
125,2,74,1,40
125,3,71,1,40
125,4,80,2,40
125,6,81,2,40
125,8,76,1,40
125,9,73,1,40
125,10,69,2,40
126,0,78,2,40
126,2,74,1,40
126,3,71,1,40
126,4,80,2,40
126,6,81,2,40
126,8,76,1,40
126,9,78,1,40
126,10,74,2,40
127,0,73,2,40
127,2,81,1,40
127,3,71,1,40
127,4,80,2,40
127,6,81,2,40
127,8,76,1,40
127,9,73,1,40
127,10,69,2,40
128,0,66,2,40
128,2,62,1,40
128,3,59,1,40
128,4,68,2,40
128,6,69,2,40
128,8,64,1,40
128,9,61,1,40
128,10,57,2,40
129,0,66,2,40
129,2,62,1,40
129,3,59,1,40
129,4,68,2,40
129,6,69,2,40
129,8,64,1,40
129,9,61,1,40
129,10,57,2,40
130,0,66,2,40
130,2,62,1,40
130,3,59,1,40
130,4,68,2,40
130,6,69,2,40
130,8,64,1,40
130,9,66,1,40
130,10,62,2,40
131,0,61,2,40
131,2,69,1,40
131,3,59,1,40
131,4,68,2,40
131,6,69,6,40
